label,Rx39,Ry39,Rz39,Ry40,Rz40,Ry41,Rz41,Ry42,Rz44,Rz45,Rz46,Rz48,Rz49,Rz50,Rz52,Rz53,Rz54,Rz56,Rz57,Rz58
4,5.82133,-21.1851,-14.0751,-37.821,-33.7292,-1.10586,14.1546,15.3769,-7.59551,40.9329,20.4664,-2.60639,-2.60639,-2.60639,-16.8069,-16.8069,-16.8069,-88.9236,-88.9236,-88.9236
2,0.151775,3.41376,-36.4228,-3.92897,-31.3276,66.6758,16.5564,9.35277,-102.821,-48.7854,-24.3927,4.7653,4.7653,4.7653,-2.84082,-2.84082,-2.84082,-29.8659,-29.8659,-29.8659
2,-7.19401,-5.5358,-21.1879,-9.5433,-31.0797,55.4474,16.8042,8.68242,-88.0241,-63.9325,-31.9663,9.58134,9.58134,9.58134,-93.8402,-93.8402,-93.8402,11.2777,11.2777,11.2777
1,-6.0424,1.8375,-37.7408,-9.95445,-55.8266,54.6244,-7.94254,-70.677,-73.9302,-45.8303,-22.9151,-65.4357,-65.4357,-65.4357,-3.78834,-3.78834,-3.78834,-47.2367,-47.2367,-47.2367
3,25.6207,12.35,-67.8495,-53.655,-39.8744,-32.7749,8.00965,-6.45565,4.35703,2.04289,1.02145,-1.76317,-1.76317,-1.76317,-76.8672,-76.8672,-76.8672,-97.1676,-97.1676,-97.1676
3,36.7491,7.2158,20.6685,-9.79753,-47.2678,54.9396,0.619092,34.1599,0.859135,9.65331,4.82666,-3.08767,-3.08767,-3.08767,-10.353,-10.353,-10.353,-65.8542,-65.8542,-65.8542
4,29.4531,-8.81865,-30.2465,-40.0445,-31.3375,-5.55562,16.5503,10.6042,-12.3445,25.7145,12.8573,-1.70607,-1.70607,-1.70607,-0.318622,-0.318622,-0.318622,-72.0537,-72.0537,-72.0537
2,-4.0593,-22.1498,-23.8129,-7.92626,-34.3665,58.6835,13.5168,7.4062,-25.6112,31.2306,15.6153,-73.1631,-73.1631,-73.1631,-9.00087,-9.00087,-9.00087,-45.6394,-45.6394,-45.6394
1,9.70741,22.7586,-55.9943,-62.8646,-27.5678,-51.1964,20.3196,-9.11952,-77.2704,-0.0697873,-0.0348937,-76.6512,-76.6512,-76.6512,-62.0787,-62.0787,-62.0787,-55.6278,-55.6278,-55.6278
5,6.81696,6.50412,38.7189,-50.126,-17.948,1.10472,7.82151,21.894,3.33378,3.33378,3.33378,0.994328,0.994328,0.994328,4.78683,4.78683,4.78683,7.1201,7.1201,7.1201
3,5.61749,13.6367,-51.4176,-28.1346,-58.5939,18.2688,-10.7066,17.6546,-74.3846,-69.9609,-34.9804,2.84044,2.84044,2.84044,8.3078,8.3078,8.3078,4.03352,4.03352,4.03352
3,23.6552,10.5294,-66.0277,-52.4344,-40.1308,-30.3336,7.75328,-4.79294,19.8636,0.824078,0.412039,-1.48709,-1.48709,-1.48709,-73.7106,-73.7106,-73.7106,-94.4721,-94.4721,-94.4721
1,1.18723,-2.79211,-37.8534,-21.0577,-48.0304,32.4189,-0.143201,59.394,25.2291,0.724766,0.362383,-73.0139,-73.0139,-73.0139,-66.3721,-66.3721,-66.3721,-77.5227,-77.5227,-77.5227
4,19.7416,1.05802,-25.3254,-7.22907,-59.6176,60.0762,-11.7306,2.34071,35.113,3.43638,1.71819,19.3621,19.3621,19.3621,19.6861,19.6861,19.6861,7.1168,7.1168,7.1168
1,22.9547,-5.27487,-18.0168,-24.7794,-48.5177,24.9765,-0.630655,64.954,-76.9809,-54.7099,-27.3549,-13.2446,-13.2446,-13.2446,-64.9832,-64.9832,-64.9832,-70.4441,-70.4441,-70.4441
2,3.92976,-3.02771,-59.8682,-53.3994,-38.7148,-32.2645,9.17251,20.4248,-86.4502,-18.4659,-9.23295,-73.7303,-73.7303,-73.7303,-51.4401,-51.4401,-51.4401,14.6039,14.6039,14.6039
1,11.6019,-9.47323,-80.5511,-22.0456,-44.2513,30.4437,3.6356,16.0759,-93.602,-30.7997,-15.3998,-91.7663,-91.7663,-91.7663,-43.9231,-43.9231,-43.9231,5.99359,5.99359,5.99359
2,-12.7938,-6.75122,-40.5561,-5.25678,-31.0589,64.0192,16.8253,6.34679,10.6578,43.9394,21.9697,-104.27,-104.27,-104.27,-74.6261,-74.6261,-74.6261,10.9525,10.9525,10.9525
2,-11.7327,-2.2879,-33.7212,-6.35177,-30.6212,61.8296,17.2629,5.65386,4.86248,49.503,24.7515,-99.5185,-99.5185,-99.5185,-70.3367,-70.3367,-70.3367,14.0385,14.0385,14.0385
2,-1.88982,20.017,-57.0092,-14.6951,-16.1084,45.1455,31.7759,11.0956,-134.437,-90.0204,-45.0102,-51.064,-51.064,-51.064,7.11292,7.11292,7.11292,25.1941,25.1941,25.1941
2,7.53155,-3.61792,-63.6748,-44.6989,-17.9218,-14.8636,29.9654,20.4916,-84.7054,-20.4882,-10.2441,-74.1606,-74.1606,-74.1606,-53.6012,-53.6012,-53.6012,9.34013,9.34013,9.34013
1,-5.22674,0.478075,-37.5793,-9.35223,-55.1515,55.8288,-7.26748,-68.8894,-75.2247,-44.4613,-22.2307,-65.5841,-65.5841,-65.5841,-0.750427,-0.750427,-0.750427,-47.5219,-47.5219,-47.5219
4,22.1859,3.40099,-40.2613,-30.3958,-25.0023,13.7422,22.8852,-1.03332,-14.7743,56.9412,28.4706,-68.0138,-68.0138,-68.0138,12.2517,12.2517,12.2517,23.5035,23.5035,23.5035
2,3.92231,-2.98211,-59.9259,-53.4489,-38.8036,-32.3636,9.08372,19.8877,-86.3939,-18.7593,-9.37967,-73.814,-73.814,-73.814,-51.5937,-51.5937,-51.5937,14.9411,14.9411,14.9411
2,-2.27325,-1.39213,-30.7887,-0.857235,-33.3122,72.819,14.5718,13.6264,-93.7056,-58.0099,-29.005,-6.37121,-6.37121,-6.37121,-79.6115,-79.6115,-79.6115,2.79344,2.79344,2.79344
4,24.9213,-11.5885,-26.9137,-41.9828,-33.1333,-9.42895,14.7508,11.8339,15.5201,47.3261,23.6631,9.85428,9.85428,9.85428,11.7593,11.7593,11.7593,-74.8308,-74.8308,-74.8308
2,3.79155,20.5274,-56.646,-15.8238,-16.0364,42.8884,31.8477,9.98838,-123.468,-82.9127,-41.4564,-49.8468,-49.8468,-49.8468,-5.95794,-5.95794,-5.95794,13.5344,13.5344,13.5344
2,-5.78154,7.94763,-49.6373,-52.9491,-43.8905,-31.3652,3.99361,32.6089,-87.1649,-40.6278,-20.3139,-71.3568,-71.3568,-71.3568,-4.17714,-4.17714,-4.17714,-79.0067,-79.0067,-79.0067
1,13.0498,30.9304,-56.9158,-60.4868,-31.5186,-46.4413,16.3689,-7.36188,-89.4715,4.43113,2.21557,-80.4909,-80.4909,-80.4909,-60.9543,-60.9543,-60.9543,-54.1979,-54.1979,-54.1979
2,-2.7243,-4.96895,-34.2137,-4.37716,-30.2078,65.779,17.6763,11.1958,-88.9655,-66.2217,-33.1108,9.50958,9.50958,9.50958,-89.9747,-89.9747,-89.9747,17.0786,17.0786,17.0786
2,-5.26658,1.69403,-48.6695,-56.1991,-42.8325,-37.8646,5.05493,19.9611,12.9572,24.7926,12.3963,-70.1179,-70.1179,-70.1179,-74.6563,-74.6563,-74.6563,-57.5628,-57.5628,-57.5628
4,7.15989,-2.3906,-26.8819,-39.5939,-32.0984,-4.65302,15.7891,3.31513,18.2376,40.6614,20.3307,8.13196,8.13196,8.13196,-57.8036,-57.8036,-57.8036,5.98308,5.98308,5.98308
2,-4.34418,0.624234,-35.5969,-6.02783,-28.3616,62.4772,19.5225,6.52903,-30.3122,39.3392,19.6696,-90.6399,-90.6399,-90.6399,-64.3375,-64.3375,-64.3375,-1.51251,-1.51251,-1.51251
2,-2.88999,-20.4938,-25.1005,-5.30425,-37.0809,63.9248,10.8033,8.50024,30.8158,35.7554,17.8777,8.30804,8.30804,8.30804,-84.6348,-84.6348,-84.6348,-46.1302,-46.1302,-46.1302
1,13.295,-14.8748,-26.4341,-26.3433,-62.7011,21.849,-14.814,63.5016,-62.422,-43.9339,-21.967,4.7497,4.7497,4.7497,-59.4776,-59.4776,-59.4776,-67.6782,-67.6782,-67.6782
2,-6.76925,-6.07192,-39.1683,-54.0597,-47.5412,-33.583,0.342278,21.1121,20.9768,33.3917,16.6959,-73.5342,-73.5342,-73.5342,-78.7869,-78.7869,-78.7869,-64.6783,-64.6783,-64.6783
1,21.0664,-2.53466,-30.8252,-24.4473,-44.0208,25.6399,3.86627,61.8475,-79.2174,-55.8382,-27.9191,-6.10751,-6.10751,-6.10751,-70.4211,-70.4211,-70.4211,-70.2077,-70.2077,-70.2077
1,20.4609,-12.2693,-15.9181,-25.5332,-47.1978,23.4691,0.689245,64.7116,-79.6554,-49.1992,-24.5996,-3.48518,-3.48518,-3.48518,-66.8107,-66.8107,-66.8107,-69.9865,-69.9865,-69.9865
4,24.383,-3.70885,-28.8192,-34.9579,-33.7263,4.62094,14.1579,9.47728,-16.7586,19.8842,9.94212,11.1277,11.1277,11.1277,14.9456,14.9456,14.9456,-58.366,-58.366,-58.366
2,-2.41202,-21.4391,-23.4746,-5.55725,-37.9192,63.4189,9.965,8.00725,32.4166,36.6958,18.3479,9.04397,9.04397,9.04397,-84.7507,-84.7507,-84.7507,-44.496,-44.496,-44.496
3,-3.23991,32.1062,-37.0937,-28.1833,-58.5888,18.1704,-10.7018,16.6373,-77.4683,-70.4021,-35.201,4.99303,4.99303,4.99303,7.38202,7.38202,7.38202,5.49282,5.49282,5.49282
1,31.1376,-3.12408,-10.3769,-30.0292,-42.9759,14.477,4.91118,62.1496,-79.9313,-42.4155,-21.2077,-1.46555,-1.46555,-1.46555,-71.6322,-71.6322,-71.6322,-62.5337,-62.5337,-62.5337
3,24.9513,11.5873,-66.1423,-52.8093,-40.1018,-31.0835,7.78228,-5.44646,25.0624,0.914184,0.457092,2.35883,2.35883,2.35883,-68.9525,-68.9525,-68.9525,-88.7348,-88.7348,-88.7348
2,8.18845,-11.7483,-34.2804,-61.6015,-34.6831,-48.6687,13.2045,32.337,-87.3262,-28.4056,-14.2028,11.2245,11.2245,11.2245,-82.2132,-82.2132,-82.2132,-50.7128,-50.7128,-50.7128
3,-1.54342,33.0038,-32.9903,-29.258,-58.1549,16.0214,-10.2679,17.1644,-77.8887,-69.7702,-34.8851,3.29228,3.29228,3.29228,5.19209,5.19209,5.19209,7.20294,7.20294,7.20294
1,-1.43653,14.7113,-46.6048,-19.6087,-52.3763,35.3161,-4.48867,52.3939,-73.6013,-52.4634,-26.2317,-66.6997,-66.6997,-66.6997,-0.676068,-0.676068,-0.676068,-50.9365,-50.9365,-50.9365
2,-5.52355,-31.1459,-13.4159,-8.4401,-37.7284,57.6533,10.1556,3.41694,11.9207,50.7663,25.3832,-79.6803,-79.6803,-79.6803,2.00594,2.00594,2.00594,-51.2337,-51.2337,-51.2337
3,-2.82805,17.149,-56.4036,-24.6279,-57.6602,25.2817,-9.77302,16.5377,-78.2499,-70.9215,-35.4607,9.29476,9.29476,9.29476,-6.61951,-6.61951,-6.61951,-19.9683,-19.9683,-19.9683
3,43.1718,-5.2381,20.9577,-12.2965,-53.3919,49.9409,-5.50513,36.6139,-4.56639,17.0986,8.54932,-4.02068,-4.02068,-4.02068,-18.8181,-18.8181,-18.8181,-84.5688,-84.5688,-84.5688
2,-2.71417,6.98301,-59.9531,-50.9835,-42.5954,-27.4307,5.28801,33.131,-87.5554,-40.0962,-20.0481,-70.0408,-70.0408,-70.0408,8.2286,8.2286,8.2286,-76.2367,-76.2367,-76.2367
4,18.0786,1.56175,-48.5535,-35.4638,-33.0533,3.60608,14.8341,8.36394,7.55883,55.5572,27.7786,-69.738,-69.738,-69.738,-37.1005,-37.1005,-37.1005,19.6931,19.6931,19.6931
4,5.69142,-0.890697,-38.7111,-45.2365,-40.5347,-15.9363,7.34921,18.2394,26.7566,55.5277,27.7638,9.32034,9.32034,9.32034,-61.6508,-61.6508,-61.6508,6.78826,6.78826,6.78826
2,-1.67003,20.1616,-57.2966,-14.7043,-16.0883,45.127,31.7959,11.0559,-134.398,-90.1135,-45.0567,-51.2406,-51.2406,-51.2406,8.45273,8.45273,8.45273,25.5247,25.5247,25.5247
1,11.3802,25.9061,-58.0574,-65.7281,-34.065,-56.9235,13.8224,-11.7537,-85.0977,2.86163,1.43082,-79.2175,-79.2175,-79.2175,-62.1403,-62.1403,-62.1403,-55.0531,-55.0531,-55.0531
4,27.3291,-5.90789,-32.8546,-16.8584,-39.4815,40.8164,8.40612,3.39224,-44.4305,-8.39268,-4.19634,6.01277,6.01277,6.01277,10.2458,10.2458,10.2458,-65.6428,-65.6428,-65.6428
1,25.7987,-7.50886,-70.8438,-30.5791,-49.4525,13.3759,-1.56543,80.7898,-94.4473,-54.139,-27.0695,-90.115,-90.115,-90.115,-39.25,-39.25,-39.25,18.297,18.297,18.297
3,25.3203,11.991,-67.0848,-49.6534,-44.2714,-24.7717,3.61259,-5.20678,17.8314,-1.58922,-0.794611,2.70693,2.70693,2.70693,-75.4495,-75.4495,-75.4495,-93.1526,-93.1526,-93.1526
2,7.43898,-4.13422,-63.2317,-49.0182,-25.966,-23.5021,21.9212,17.7036,-86.655,-19.6343,-9.81714,-74.6448,-74.6448,-74.6448,-54.2399,-54.2399,-54.2399,13.5263,13.5263,13.5263
1,8.18912,24.9173,-56.2112,-68.7063,-28.1914,-62.8797,19.696,-21.1049,-80.5798,-0.999278,-0.499639,-77.9461,-77.9461,-77.9461,-60.1044,-60.1044,-60.1044,-53.649,-53.649,-53.649
2,-0.814513,-0.736444,-33.0167,-5.07092,-29.7579,64.3923,18.1261,9.20815,-109,-43.1128,-21.5564,12.7196,12.7196,12.7196,9.95502,9.95502,9.95502,-24.4098,-24.4098,-24.4098
4,2.52343,-6.58193,-25.8817,-40.8438,-37.0228,-7.15259,10.8648,5.82423,33.5987,55.3461,27.6731,6.84412,6.84412,6.84412,-59.1687,-59.1687,-59.1687,4.73653,4.73653,4.73653
3,35.9375,6.50915,14.1638,-11.4814,-53.451,51.572,-5.56411,33.2894,4.46281,5.02732,2.51366,9.93926,9.93926,9.93926,-7.67201,-7.67201,-7.67201,-89.4938,-89.4938,-89.4938
1,-7.11853,-0.839453,-38.4355,-7.31975,-54.6743,59.8937,-6.79032,-69.0991,-75.7413,-43.771,-21.8855,-66.5202,-66.5202,-66.5202,-0.290403,-0.290403,-0.290403,-47.767,-47.767,-47.767
2,3.83054,20.5335,-56.6485,-15.8201,-16.0303,42.8958,31.8538,9.99054,-123.417,-82.8833,-41.4416,-49.8218,-49.8218,-49.8218,-5.81542,-5.81542,-5.81542,13.5804,13.5804,13.5804
1,-1.57383,-5.83841,-36.3047,-19.7243,-55.4771,35.0859,-7.58986,55.355,30.892,-5.39651,-2.69826,-72.151,-72.151,-72.151,-60.5557,-60.5557,-60.5557,-76.3389,-76.3389,-76.3389
3,35.3694,5.25028,13.3281,-11.8627,-54.1561,50.8093,-6.26921,31.3863,7.28276,6.72268,3.36134,11.5252,11.5252,11.5252,-4.86385,-4.86385,-4.86385,-89.1995,-89.1995,-89.1995
2,-2.01247,-21.0173,-22.3198,-11.0796,-36.034,52.3771,11.8496,3.85927,6.76063,48.6443,24.3221,-77.1609,-77.1609,-77.1609,14.3973,14.3973,14.3973,-50.4034,-50.4034,-50.4034
3,25.082,12.7391,-66.8356,-50.8262,-41.9632,-27.1173,5.92087,-5.1039,7.22795,-0.934491,-0.467245,2.60012,2.60012,2.60012,-74.7403,-74.7403,-74.7403,-92.4209,-92.4209,-92.4209
1,10.6218,28.3099,-55.1322,-51.7434,-36.9115,-28.9541,10.976,12.1069,-84.8237,11.108,5.55398,-77.9166,-77.9166,-77.9166,-60.695,-60.695,-60.695,-54.6652,-54.6652,-54.6652
3,35.4608,5.04198,13.1219,-11.8732,-54.2263,50.7882,-6.33937,31.3541,7.53037,6.65573,3.32786,11.5565,11.5565,11.5565,-4.69485,-4.69485,-4.69485,-89.1829,-89.1829,-89.1829
4,5.26393,2.40587,-43.0752,-48.2865,-39.087,-22.0366,8.79684,20.7734,12.156,51.5643,25.7821,2.70544,2.70544,2.70544,-60.6285,-60.6285,-60.6285,-8.38048,-8.38048,-8.38048
1,9.94214,-9.54634,-43.0218,-21.9893,-61.9026,30.5543,-14.0184,-15.8131,-100.104,-6.53354,-3.26677,-65.6014,-65.6014,-65.6014,-9.46029,-9.46029,-9.46029,-50.6836,-50.6836,-50.6836
1,0.565419,7.35119,-39.9948,-21.9628,-56.4352,30.6084,-8.5475,44.5154,-112.575,-24.5461,-12.2731,-40.36,-40.36,-40.36,-3.23934,-3.23934,-3.23934,-49.3677,-49.3677,-49.3677
4,35.3851,6.42349,-15.7757,-29.162,-27.9325,16.2107,19.9547,3.36586,-113.184,-177.943,-88.9713,10.3735,10.3735,10.3735,17.6871,17.6871,17.6871,19.5111,19.5111,19.5111
2,1.17417,2.82233,-40.4597,-2.17232,-32.2924,70.1889,15.5916,9.03032,-105.697,-55.4825,-27.7412,4.1067,4.1067,4.1067,5.79911,5.79911,5.79911,-35.1255,-35.1255,-35.1255
1,9.95071,22.6438,-56.565,-63.9949,-28.6094,-53.4569,19.278,-10.4396,-76.6984,-0.494872,-0.247436,-76.7383,-76.7383,-76.7383,-62.3216,-62.3216,-62.3216,-55.6255,-55.6255,-55.6255
1,0.661831,12.8393,-45.2723,-20.6776,-50.9182,33.1785,-3.03057,7.7468,-75.367,-51.1094,-25.5547,-62.4099,-62.4099,-62.4099,-2.34927,-2.34927,-2.34927,-52.8596,-52.8596,-52.8596
1,10.2016,22.4389,-56.5313,-64.3188,-28.8828,-54.1046,19.0046,-10.3726,-76.876,-0.330133,-0.165066,-76.9303,-76.9303,-76.9303,-62.8197,-62.8197,-62.8197,-55.9801,-55.9801,-55.9801
2,-3.62584,-2.72226,-35.4825,-1.14675,-31.1389,72.2397,16.7453,12.5958,-94.529,-55.3285,-27.6642,5.07683,5.07683,5.07683,-85.5885,-85.5885,-85.5885,10.8094,10.8094,10.8094
2,-3.58359,0.456724,-34.1802,-5.82891,-28.4618,62.8751,19.4223,6.55173,-29.2697,37.4417,18.7208,-91.0102,-91.0102,-91.0102,-64.6172,-64.6172,-64.6172,3.45712,3.45712,3.45712
1,9.87659,23.0563,-56.4955,-63.1105,-27.688,-51.6882,20.1994,-9.50346,-77.0568,-0.0687953,-0.0343976,-76.7349,-76.7349,-76.7349,-62.0553,-62.0553,-62.0553,-55.5561,-55.5561,-55.5561
2,-0.908753,-0.452268,-34.9608,-4.12209,-29.4616,66.2899,18.4224,9.50045,-104.119,-38.0975,-19.0487,11.1187,11.1187,11.1187,13.5118,13.5118,13.5118,-25.2351,-25.2351,-25.2351
3,24.0615,13.6129,-65.6396,-52.8089,-41.0008,-31.0828,6.88329,-5.8943,19.1999,4.06503,2.03251,5.6359,5.6359,5.6359,-63.4129,-63.4129,-63.4129,-71.911,-71.911,-71.911
1,21.7345,-11.2253,-11.922,-24.8521,-49.794,24.8315,-1.90692,65.0589,-77.9888,-53.4736,-26.7368,-14.6826,-14.6826,-14.6826,-64.3005,-64.3005,-64.3005,-70.6058,-70.6058,-70.6058
1,3.24478,-1.8289,-38.5938,-21.706,-46.541,31.1223,1.34625,59.8998,18.6124,2.09391,1.04695,-71.3426,-71.3426,-71.3426,-65.9175,-65.9175,-65.9175,-75.804,-75.804,-75.804
4,16.2972,-18.9278,-17.9978,-8.2288,-53.8972,58.0775,-6.01018,0.650148,18.9844,32.7084,16.3542,11.9083,11.9083,11.9083,10.2251,10.2251,10.2251,30.6791,30.6791,30.6791
4,26.0485,3.37104,-43.6919,-36.844,-29.0865,0.845593,18.8009,4.07729,-27.0152,56.7247,28.3623,-65.7216,-65.7216,-65.7216,6.19198,6.19198,6.19198,25.1271,25.1271,25.1271
2,-7.03792,1.54318,-41.8371,-6.32376,-29.0794,61.8851,18.8048,6.41176,-11.2524,46.1604,23.0802,-94.7957,-94.7957,-94.7957,-67.7768,-67.7768,-67.7768,9.15808,9.15808,9.15808
1,16.6571,-13.1515,-70.4183,-25.5592,-53.0317,23.4164,-5.14463,72.3707,-101.187,-42.4812,-21.2406,-87.9238,-87.9238,-87.9238,-47.4184,-47.4184,-47.4184,17.1486,17.1486,17.1486
3,4.58407,28.0825,-51.0551,-28.5841,-59.1666,17.3686,-11.2795,13.6949,-75.5647,-70.5037,-35.2519,5.76124,5.76124,5.76124,9.23883,9.23883,9.23883,6.96197,6.96197,6.96197
4,-3.21849,0.516696,-56.3554,-36.4519,-37.154,1.6321,10.7293,15.1176,-3.99183,15.6832,7.8416,6.33698,6.33698,6.33698,-69.5413,-69.5413,-69.5413,2.64561,2.64561,2.64561
4,10.815,-1.54249,-36.8681,-37.9983,-41.8789,-1.45985,6.00501,12.6258,11.25,57.4842,28.7421,-74.4315,-74.4315,-74.4315,-2.32236,-2.32236,-2.32236,20.1035,20.1035,20.1035
4,18.5275,-2.16322,-20.31,-8.61315,-56.8831,57.3085,-8.99602,1.50216,30.0353,1.62597,0.812987,16.1173,16.1173,16.1173,17.9782,17.9782,17.9782,15.6602,15.6602,15.6602
1,-0.178032,13.6318,-46.0263,-19.6997,-52.1154,35.1341,-4.22776,31.3789,-75.8398,-51.8898,-25.9449,-66.9857,-66.9857,-66.9857,-1.05579,-1.05579,-1.05579,-52.9341,-52.9341,-52.9341
4,10.9403,-1.85064,-35.4997,-46.7445,-37.954,-18.9518,9.93019,15.9989,11.2783,53.3047,26.6523,10.5226,10.5226,10.5226,-59.5386,-59.5386,-59.5386,6.59876,6.59876,6.59876
4,3.03509,-23.6542,-16.0575,-37.3076,-34.5134,-0.0793111,13.37,16.9817,-8.2568,40.1536,20.0768,-5.48794,-5.48794,-5.48794,-26.3773,-26.3773,-26.3773,-80.1734,-80.1734,-80.1734
2,-4.00637,7.23188,-52.522,-54.5564,-41.3318,-34.5799,6.55233,31.1829,-84.3045,-37.4023,-18.7012,-69.0381,-69.0381,-69.0381,1.43581,1.43581,1.43581,-75.4599,-75.4599,-75.4599
1,10.5803,-7.80134,-29.6901,-24.1148,-38.9094,26.3053,8.97767,58.772,2.41734,17.0152,8.50758,-66.3045,-66.3045,-66.3045,-65.8655,-65.8655,-65.8655,-70.0847,-70.0847,-70.0847
1,7.03735,-18.0385,-49.4349,-24.5709,-60.2185,25.3933,-12.3315,43.1241,-74.2135,-20.1646,-10.0823,-0.791428,-0.791428,-0.791428,-67.7271,-67.7271,-67.7271,-61.6087,-61.6087,-61.6087
4,-3.66726,-0.870722,-56.0902,-36.213,-37.2413,2.10991,10.642,15.917,17.6056,37.6162,18.8081,7.69679,7.69679,7.69679,-68.3547,-68.3547,-68.3547,3.87725,3.87725,3.87725
3,23.1187,14.4434,-67.9717,-52.9168,-40.4285,-31.2987,7.45554,-6.07566,24.6129,3.02137,1.51069,-13.7727,-13.7727,-13.7727,-79.5229,-79.5229,-79.5229,-99.7662,-99.7662,-99.7662
4,27.6887,-7.58937,-19.9026,-45.6129,-30.5735,-16.689,17.3109,13.2629,11.388,50.4546,25.2273,6.55532,6.55532,6.55532,8.65767,8.65767,8.65767,-61.9717,-61.9717,-61.9717
3,40.8224,-8.48568,18.3845,-15.1493,-58.0385,44.2357,-10.1515,15.7991,-2.55431,15.6413,7.82063,-2.29116,-2.29116,-2.29116,-32.9374,-32.9374,-32.9374,-67.4697,-67.4697,-67.4697
1,12.0713,31.9687,-62.3358,-63.7182,-38.5128,-52.9042,9.37466,-11.4148,-85.2328,4.50943,2.25472,-80.2738,-80.2738,-80.2738,-61.9204,-61.9204,-61.9204,-56.5662,-56.5662,-56.5662
1,-5.56065,1.43989,-41.1356,-8.63901,-53.9388,57.255,-6.05468,-63.6006,-74.7138,-44.3254,-22.1627,-66.4755,-66.4755,-66.4755,-1.94778,-1.94778,-1.94778,-48.4413,-48.4413,-48.4413
2,-1.42775,20.428,-57.634,-14.6773,-16.1201,45.1811,31.7641,11.2715,-133.412,-90.3725,-45.1863,-51.3823,-51.3823,-51.3823,10.3526,10.3526,10.3526,26.6105,26.6105,26.6105
5,7.51399,6.8041,38.1848,-50.4114,-18.2912,0.534134,7.47827,22.5882,3.80078,3.80078,3.80078,1.56963,1.56963,1.56963,5.05575,5.05575,5.05575,8.19146,8.19146,8.19146
2,1.51049,-9.11578,-30.8552,-32.6562,-23.129,9.22063,24.7551,18.3131,-16.2156,14.8509,7.42546,-58.018,-58.018,-58.018,-60.2096,-60.2096,-60.2096,-51.8269,-51.8269,-51.8269
2,9.02659,-11.0888,-33.6517,-61.6938,-34.8884,-48.8534,12.9993,32.1125,-87.7905,-28.0974,-14.0487,13.8758,13.8758,13.8758,-81.0848,-81.0848,-81.0848,-50.3808,-50.3808,-50.3808
1,12.0833,1.42542,-40.024,-24.2802,-36.1866,25.9737,11.7005,60.2055,-1.52516,15.104,7.55198,-66.6008,-66.6008,-66.6008,-71.4043,-71.4043,-71.4043,-70.6935,-70.6935,-70.6935
1,12.4271,23.7518,-56.4989,-61.3138,-39.156,-48.0946,8.73141,-1.67071,-82.7531,2.47663,1.23831,-79.3443,-79.3443,-79.3443,-63.6765,-63.6765,-63.6765,-56.4538,-56.4538,-56.4538
2,-1.91426,19.9199,-56.9515,-14.6779,-16.0875,45.1799,31.7968,11.1091,-134.485,-90.0583,-45.0292,-50.9953,-50.9953,-50.9953,7.41761,7.41761,7.41761,25.3257,25.3257,25.3257
4,16.9849,-0.785187,-41.2671,-28.554,-25.2386,17.4259,22.649,0.838733,-10.7532,55.0563,27.5282,-70.6255,-70.6255,-70.6255,7.66213,7.66213,7.66213,15.1888,15.1888,15.1888
1,1.7004,16.2694,-44.5829,-19.354,-52.7092,35.8253,-4.82149,47.0455,-73.8479,-49.7769,-24.8884,-67.1159,-67.1159,-67.1159,-2.20971,-2.20971,-2.20971,-51.0689,-51.0689,-51.0689
3,7.21256,26.6788,-51.4871,-29.3323,-59.1632,15.8723,-11.2761,13.5142,-74.3311,-70.9476,-35.4738,5.24439,5.24439,5.24439,9.16824,9.16824,9.16824,6.36241,6.36241,6.36241
2,-4.59075,18.6781,-56.7149,-13.4117,-17.2124,47.7122,30.6719,11.6892,-138.211,-92.3449,-46.1724,-52.3934,-52.3934,-52.3934,13.2748,13.2748,13.2748,20.7782,20.7782,20.7782
2,0.570294,5.57138,-57.092,-55.4031,-46.1073,-36.2698,1.77618,33.8144,-83.9915,-40.6506,-20.3253,-70.3981,-70.3981,-70.3981,19.0665,19.0665,19.0665,-76.7387,-76.7387,-76.7387
2,-4.47971,7.60853,-54.7478,-51.5401,-42.6017,-28.5441,5.28171,32.9175,-87.568,-38.4741,-19.2371,-71.0378,-71.0378,-71.0378,-0.563526,-0.563526,-0.563526,-77.8864,-77.8864,-77.8864
2,-15.3614,-2.60295,-48.213,-4.54545,-31.372,65.4412,16.5123,5.08575,14.7883,40.8755,20.4377,-103.967,-103.967,-103.967,-74.2942,-74.2942,-74.2942,8.2292,8.2292,8.2292
2,-8.13281,-3.78268,-17.9614,-9.72226,-31.2608,55.0896,16.623,9.02902,-85.7165,-61.7283,-30.8642,7.63012,7.63012,7.63012,-94.7456,-94.7456,-94.7456,10.5404,10.5404,10.5404
1,21.056,-4.17636,-26.3421,-24.9465,-45.691,24.6417,2.19614,62.6878,-82.7477,-53.9593,-26.9796,2.26292,2.26292,2.26292,-69.8912,-69.8912,-69.8912,-71.1952,-71.1952,-71.1952
3,-3.36964,31.905,-37.5077,-28.1927,-58.5691,18.1515,-10.6821,16.4988,-77.4364,-70.3111,-35.1556,4.93847,4.93847,4.93847,7.15877,7.15877,7.15877,5.31998,5.31998,5.31998
5,7.31242,5.54122,42.5442,-50.6975,-19.2849,-0.0378721,6.48483,20.4081,0.205418,0.205418,0.205418,-0.295432,-0.295432,-0.295432,2.73976,2.73976,2.73976,4.31136,4.31136,4.31136
